 Count  Overhead File                    Line Function
   222         0 …piler\ssair\passes.jl  2020 adce_pass!(ir::Core.Compiler.IRCo…
   223         0 …ler\ssair\inlining.jl  1421 handle_call!
   223         0 …\compiler\ssair\ir.jl  1731 iterate
   225         0 @COCOA\src\COCOA.jl     1752 process_in_stages(model::Abstract…
   225         0 @COCOA\src\COCOA.jl     1806 process_concordance_batch
   226         0 @Base\array.jl           720 collect_similar(cont::Vector{Any}…
   231         0 @COCOA\src\COCOA.jl      387 COCOA.SharedConcordanceTracker(co…
   231         0 …s\src\SharedArrays.jl   167 SharedArray
   231         0 …s\src\SharedArrays.jl   167 #_#13
   235         0 …ractinterpretation.jl    25 abstract_call_gf_by_type(interp::…
   238         0 …alysis\variability.jl    73 (::COBREXA.var"#48#52"{COCOA.var"…
   239       239 @Base\Base.jl             49 getproperty
   241         1 @Base\c.jl               181 reenable_sigint
   242       175 @COCOA\src\COCOA.jl     1572 streaming_correlation_filter(mode…
   243         0 …HS\src\MOI_wrapper.jl  3235 _cfn_user_callback(callback_type:…
   246         0 …HS\src\MOI_wrapper.jl   900 delete(model::HiGHS.Optimizer, v:…
   246         5 …aintTrees\src\tree.jl   222 (::ConstraintTrees.var"#go#71"{CO…
   248         0 @COCOA\src\COCOA.jl     1403 test_concordance_optimized(model:…
   250         3 …aintTrees\src\tree.jl   229 traverse(f::COBREXA.var"#5#7"{Vec…
   251         0 …ler\ssair\inlining.jl  1675 assemble_inline_todo!(ir::Core.Co…
   252       252 @Base\float.jl           239 Float64
   253         0 @Base\promotion.jl       432 /
   256         0 …rc\analysis\screen.jl    70 #screen_optimization_model#38
   256         0 …\compiler\ssair\ir.jl   724 IncrementalCompact
   259         0 @Base\promotion.jl       400 promote
   259         0 @Base\promotion.jl       375 _promote
   260         0 …s\src\ordered_dict.jl   313 _setindex!(h::OrderedCollections.…
   267         0 @Base\number.jl            7 convert
   271         1 @COCOA\src\COCOA.jl     1398 test_concordance_optimized(model:…
   275       230 …ging\ConsoleLogger.jl   143 handle_message(logger::Base.CoreL…
   275         0 …HS\src\MOI_wrapper.jl   897 delete(model::HiGHS.Optimizer, v:…
   275       275 …S\src\gen\libhighs.jl  2059 Highs_deleteColsByRange
   275         2 @Base\iterators.jl       205 iterate
   283         0 …ler\ssair\inlining.jl    78 ssa_inlining_pass!
   285         0 …es\src\sorted_dict.jl    27 DataStructures.SortedDict{Symbol,…
   286         0 …HS\src\MOI_wrapper.jl  1768 add_constraint(model::HiGHS.Optim…
   286         0 …s\src\SharedArrays.jl   161 SharedArray
   286         0 …s\src\SharedArrays.jl   161 #_#10
   286         0 …s\src\SharedArrays.jl   104 SharedArray
   287         0 @Base\iterators.jl       206 iterate
   289         1 @Base\dict.jl            477 getindex
   294         0 …HS\src\MOI_wrapper.jl  2230 optimize!(model::HiGHS.Optimizer)
   304         0 @JuMP\src\macros.jl      419 macro expansion
   309         0 …c\MathOptInterface.jl   122 optimize!
   313       302 @Base\array.jl           987 setindex!
   315       307 @Base\dict.jl            247 ht_keyindex(h::Dict{Tuple{Symbol,…
   315         0 @COCOA\src\COCOA.jl     2025 concordance_analysis(model::Abstr…
   326         0 @COCOA\src\COCOA.jl     1021 update!
   331        96 @Base\abstractarray.jl  3371 map(f::Function, A::Vector{Any})
   335         0 …HS\src\MOI_wrapper.jl  1790 delete(model::HiGHS.Optimizer, c:…
   335       335 …S\src\gen\libhighs.jl  2106 Highs_deleteRowsByRange
   335         0 …intTrees\src\value.jl    68 preduce(op::typeof(+), xs::Base.G…
   336         0 @Base\asyncmap.jl         97 #async_usemap#1155
   336         0 @Base\asyncmap.jl        147 wrap_n_exec_twice
   339         0 @Base\generator.jl        45 iterate
   340        33 …ging\ConsoleLogger.jl   106 kwcall(::NamedTuple, ::typeof(Bas…
   340         2 …HS\src\MOI_wrapper.jl  1793 delete(model::HiGHS.Optimizer, c:…
   342         1 …s\cachingoptimizer.jl   951 get(model::MathOptInterface.Utili…
   344         0 …erver\src\progress.jl     7 kwcall(::@NamedTuple{stats::Dict{…
   344         4 …erver\src\progress.jl    32 handle_message(j::VSCodeServer.VS…
   345       129 @Base\essentials.jl     1057 #invokelatest#2
   349       349 @Base\int.jl             528 >>
   351         0 @Base\int.jl             534 >>
   354         0 @Base\array.jl           371 similar
   355         0 …stributed\src\pmap.jl    99 pmap
   355         0 …stributed\src\pmap.jl   126 pmap(f::Function, p::Distributed.…
   355         0 @Base\asyncmap.jl         74 asyncmap
   355         0 @Base\asyncmap.jl         75 #asyncmap#1154
   355         0 @Base\asyncmap.jl         78 async_usemap
   358         0 …alysis\variability.jl    27 kwcall(::@NamedTuple{optimizer::D…
   362         0 @Base\array.jl          1269 push!
   362       354 @Base\array.jl           999 __safe_setindex!
   363         3 …se\logging\logging.jl   388 macro expansion
   363         0 @Base\essentials.jl     1052 invokelatest
   368         0 …\builders\unsigned.jl   136 kwcall(::@NamedTuple{positive::Co…
   368         0 …\builders\unsigned.jl   136 #sign_split_constraints#191
   372         4 @COCOA\src\COCOA.jl      872 create_unidirectional_constraints…
   373         0 @COCOA\src\COCOA.jl     2055 concordance_analysis(model::Abstr…
   373         0 @COCOA\src\COCOA.jl     1660 process_in_stages
   373         0 @Base\operators.jl       596 +
   376       340 …intTrees\src\value.jl    87 preduce(op::typeof(+), xs::Base.G…
   382         0 …lities\CleverDicts.jl   319 map_values!(f::MathOptInterface.U…
   389       161 …aintTrees\src\tree.jl   333 zip(f::COCOA.var"#17#19"{Vector{C…
   399         0 …s\cachingoptimizer.jl   370 optimize!(m::MathOptInterface.Uti…
   402         8 …s\src\ordered_dict.jl   164 rehash!(h::OrderedCollections.Ord…
   411         0 @Base\promotion.jl       483 ==
   411         0 …ractinterpretation.jl  1278 const_prop_call(interp::Core.Comp…
   412         0 @Base\boot.jl            591 Array
   413         0 …rc\analysis\sample.jl   177 #25
   413         0 …rc\analysis\sample.jl    29 kwcall(::@NamedTuple{variable_low…
   423         0 @Base\array.jl          2874 filter(f::MathOptInterface.Utilit…
   434         0 …ractinterpretation.jl   853 abstract_call_method_with_const_a…
   435         0 @Base\dict.jl            248 ht_keyindex(h::Dict{Tuple{Symbol,…
   449       448 …ptimizer_interface.jl  1193 _moi_get_result(::MathOptInterfac…
   455         0 …lities\CleverDicts.jl   128 add_item
   458         0 …lities\CleverDicts.jl   188 setindex!(c::MathOptInterface.Uti…
   472         1 …s\src\ordered_dict.jl   340 setindex!
   482       436 @Gtk4\src\GLib\loop.jl    83 (::Gtk4.GLib.var"#239#240")()
   482         0 @Base\operators.jl       379 >
   483         0 …\src\sparseconvert.jl   103 _sparsem(A::LinearAlgebra.Transpo…
   485         0 @Gtk4\src\GLib\loop.jl    80 glib_main()
   485         0 …4\src\GLib\signals.jl   211 g_sigatom(f::Any)
   488        40 @COCOA\src\COCOA.jl     1485 streaming_correlation_filter(mode…
   509        18 @Base\dict.jl            246 ht_keyindex(h::Dict{Tuple{Symbol,…
   512       473 …intTrees\src\value.jl    76 preduce(op::typeof(+), xs::Base.G…
   515        43 @Base\array.jl           902 iterate
   523        14 …intTrees\src\value.jl    73 preduce(op::typeof(+), xs::Base.G…
   533       496 @Base\boot.jl            579 Array
   536         0 @Base\dict.jl            133 isslotempty
   536       182 @COCOA\src\COCOA.jl      888 create_unidirectional_constraints…
   541         0 @Base\tuple.jl           374 map(f::typeof(SparseArrays._makes…
   541         0 …s\src\sparsevector.jl  1235 _makesparse
   541         0 …s\src\sparsematrix.jl   980 convert
   541         0 …\src\sparseconvert.jl    19 SparseMatrixCSC
   552         5 …s\src\sparsevector.jl  1276 vcat(::LinearAlgebra.Transpose{Fl…
   569       569 @Base\dict.jl            236 ht_keyindex(h::Dict{MathOptInterf…
   591       591 @Base\essentials.jl      399 getindex
   600         0 …ractinterpretation.jl   111 abstract_call_gf_by_type(interp::…
   600         0 …ractinterpretation.jl   823 abstract_call_method_with_const_a…
   608         0 …s\bridge_optimizer.jl   658 delete(b::MathOptInterface.Bridge…
   618         0 …HS\src\MOI_wrapper.jl   813 add_variable(model::HiGHS.Optimiz…
   618       618 …S\src\gen\libhighs.jl  1353 Highs_addCol
   631       631 @COCOA\src\COCOA.jl     1571 streaming_correlation_filter(mode…
   651         0 @Base\abstractarray.jl  3364 map!
   653       653 @Base\int.jl              87 +
   670         0 …lities\CleverDicts.jl   316 map_values!(f::MathOptInterface.U…
   679       679 @Base\int.jl              83 <
   683       683 @Base\float.jl           492 -
   690         0 …s\cachingoptimizer.jl   388 add_variable(m::MathOptInterface.…
   690         0 …s\bridge_optimizer.jl  2130 add_variable
   694         0 @COCOA\src\COCOA.jl     1323 test_concordance_optimized(model:…
   697       697 @Base\iterators.jl      1259 iterate
   703        12 …tilities\functions.jl  1230 _filter_variables
   703         0 @JuMP\src\variables.jl  2217 _moi_add_variable(moi_backend::Ma…
   704         0 …ntainers\container.jl   124 #87
   704         0 …c\Containers\macro.jl   559 #24
   709         5 @JuMP\src\variables.jl  2151 add_variable(model::JuMP.Model, v…
   718         0 …c\macros\@variable.jl   278 macro expansion
   725        20 @Base\abstractarray.jl  3399 map(f::Function, A::JuMP.Containe…
   728         0 …ractinterpretation.jl  2269 abstract_call_unknown(interp::Cor…
   729         0 …ractinterpretation.jl  2279 abstract_call(interp::Core.Compil…
   758         0 @COCOA\src\COCOA.jl     1321 test_concordance_optimized(model:…
   763       763 @Base\array.jl          2354 findnext
   789         0 @Base\array.jl          1129 (::Base.var"#133#134"{Vector{Math…
   801        36 …ntainers\container.jl   123 container(f::Function, indices::J…
   818         0 @Base\array.jl           791 collect(itr::Base.Generator{JuMP.…
   823         0 @Base\array.jl          1261 push!
   831         0 …ntainers\container.jl    75 container
   836         0 @COCOA\src\COCOA.jl     1316 test_concordance_optimized(model:…
   840         0 …HS\src\MOI_wrapper.jl  1792 delete(model::HiGHS.Optimizer, c:…
   875         0 …tilities\functions.jl  1262 filter_variables
   876         0 …tor_of_constraints.jl   212 #119
   876         0 …tor_of_constraints.jl   200 remove_variable
   876         1 …tilities\functions.jl  1323 remove_variable
   876         0 @Base\array.jl          1058 array_new_memory
   876         0 @Base\iterators.jl      1247 iterate
   880         4 …ies\copy\index_map.jl   105 iterate(::MathOptInterface.Utilit…
   891         0 @COCOA\src\COCOA.jl     1578 streaming_correlation_filter(mode…
   897         0 …s\cachingoptimizer.jl   895 _throw_if_get_attribute_not_allow…
   897         2 @Base\essentials.jl     1121 isempty
   908         0 …s\cachingoptimizer.jl   947 get(model::MathOptInterface.Utili…
   908         1 …s\cachingoptimizer.jl   886 _throw_if_get_attribute_not_allow…
   963         0 …ractinterpretation.jl  1690 abstract_apply(interp::Core.Compi…
   967         0 …ractinterpretation.jl  2102 abstract_call_known(interp::Core.…
   975         0 @Base\tuple.jl           583 hash
   980         0 @Base\hashing.jl          78 hash_uint
   990         5 @Base\array.jl          1116 _growend!
  1000         0 @Base\dict.jl            128 hashindex
  1014      1000 @Base\essentials.jl      916 getindex
  1033         9 @Base\dict.jl            548 haskey
  1033         0 …s\src\sparsematrix.jl  3440 setindex!(A::SparseArrays.SparseM…
  1037         0 @COCOA\src\COCOA.jl      913 concordance_constraints(model::Ab…
  1041         0 @COCOA\src\COCOA.jl     1029 update!
  1086         0 …lities\CleverDicts.jl   264 iterate
  1106         0 @Base\abstractdict.jl     66 iterate
  1109         0 @COCOA\src\COCOA.jl     1942 concordance_analysis(model::Abstr…
  1109         0 @COCOA\src\COCOA.jl      902 concordance_constraints
  1116      1116 @Base\promotion.jl       639 ==
  1123         0 @Base\hashing.jl          36 hash
  1157         0 @Base\dict.jl            242 ht_keyindex(h::Dict{Tuple{Type, T…
  1163         0 @Base\hashing.jl          28 hash
  1239      1189 …intTrees\src\value.jl    66 preduce(op::typeof(+), xs::Base.G…
  1255         0 …uct_of_constraints.jl    52 (::MathOptInterface.Utilities.var…
  1255         0 …tor_of_constraints.jl   311 _deleted_constraints
  1255         0 …tor_of_constraints.jl   211 _remove_variable
  1282         0 …s\src\ordered_dict.jl   455 iterate
  1282         0 …s\src\ordered_dict.jl   126 rehash!
  1300         0 …uct_of_constraints.jl    52 #129
  1301         0 …rc\Utilities\model.jl   576 delete(model::MathOptInterface.Ut…
  1301         0 …uct_of_constraints.jl    50 _deleted_constraints
  1303        43 …uct_of_constraints.jl   294 broadcastcall(f::MathOptInterface…
  1305         0 …\universalfallback.jl   252 delete(uf::MathOptInterface.Utili…
  1315         0 …s\cachingoptimizer.jl   739 delete(m::MathOptInterface.Utilit…
  1340         1 …\compiler\optimize.jl   994 run_passes_ipo_safe(ci::Core.Code…
  1341         0 …\compiler\optimize.jl   983 optimize(interp::Core.Compiler.Na…
  1341         0 …\compiler\optimize.jl  1009 run_passes_ipo_safe
  1357         0 …s\src\sparsematrix.jl  3439 setindex!(A::SparseArrays.SparseM…
  1395         2 …compiler\typeinfer.jl   265 finish_nocycle(::Core.Compiler.Na…
  1398         5 @COCOA\src\COCOA.jl     1378 test_concordance_optimized(model:…
  1438         0 …HS\src\MOI_wrapper.jl  1773 add_constraint(model::HiGHS.Optim…
  1438      1437 …S\src\gen\libhighs.jl  1427 Highs_addRow
  1455         0 @COCOA\src\COCOA.jl     1027 update!
  1488         0 @COCOA\src\COCOA.jl     1569 streaming_correlation_filter(mode…
  1498         0 @Base\boot.jl            578 Array
  1525         0 …s\bridge_optimizer.jl   695 delete
  1602      1602 @Base\float.jl           493 *
  1640        83 …MP\src\constraints.jl   570 delete(model::JuMP.Model, con_ref…
  1656         0 …compiler\typeinfer.jl   249 _typeinf(interp::Core.Compiler.Na…
  1704         0 …s\bridge_optimizer.jl  1976 add_constraint
  1707         0 …s\cachingoptimizer.jl   566 add_constraint(m::MathOptInterfac…
  1828         0 …MP\src\constraints.jl  1016 _moi_add_constraint(model::MathOp…
